date,volume,money,open,high,low,close,change,num
102/01/02,16487837,896311193.0,54.0,54.65,53.9,54.4,0.6,3320
102/01/03,29020585,1592306381.0,54.9,55.05,54.65,54.85,0.45,5427
102/01/04,9837846,536506095.0,54.85,54.85,54.4,54.5,-0.35,2058
102/01/07,8910880,483016448.0,54.55,54.55,53.9,54.25,-0.25,2039
102/01/08,12507357,673988953.0,54.0,54.2,53.65,53.9,-0.35,1821
102/01/09,7529070,407184170.0,53.75,54.3,53.75,54.1,0.2,1450
102/01/10,13953703,760152853.0,54.3,54.65,54.15,54.5,0.4,2121
102/01/11,11837820,646270933.0,54.7,54.8,54.35,54.45,-0.05,1246
102/01/14,7282035,393924688.0,54.0,54.5,53.8,54.5,0.05,1728
102/01/15,6609521,357735290.0,54.2,54.45,53.9,54.0,-0.5,1605
102/01/16,8142003,438232812.0,54.05,54.05,53.7,53.7,-0.3,1769
102/01/17,10084179,541562513.0,53.9,54.2,53.2,53.3,-0.4,2611
102/01/18,5410035,291355474.0,53.95,53.95,53.7,53.95,0.65,1210
102/01/21,4525979,243871866.0,53.95,54.05,53.55,53.9,-0.05,1007
102/01/22,10501391,567964392.0,54.3,54.3,53.7,54.05,0.15,1340
102/01/23,7266884,392940336.0,54.2,54.3,53.9,54.0,-0.05,949
102/01/24,11334440,608084018.0,53.75,53.9,53.25,53.7,-0.3,2174
102/01/25,8521237,455161001.0,53.65,53.7,53.2,53.5,-0.2,2047
102/01/28,8708776,468347261.0,53.7,53.95,53.65,53.75,0.25,1422
102/01/29,21973443,1191890832.0,53.95,54.5,53.95,54.5,0.75,2958
102/01/30,21672090,1183403953.0,54.5,54.75,54.45,54.6,0.1,2765
102/01/31,12643402,688778596.0,54.5,54.6,54.3,54.6,0.0,1555
