date,volume,money,open,high,low,close,change,num
102/03/01,5730057,317569049.0,55.35,55.55,55.3,55.4,0.2,1133
102/03/04,8270213,454255027.0,55.4,55.45,54.7,54.75,-0.65,2853
102/03/05,16081480,884932685.0,54.9,55.35,54.9,55.2,0.45,1337
102/03/06,4640574,257530596.0,55.7,55.75,55.2,55.45,0.25,1132
102/03/07,5956438,330452404.0,55.2,55.65,55.2,55.4,-0.05,745
102/03/08,12380659,690617215.0,55.6,55.9,55.6,55.8,0.4,1795
102/03/11,12066208,674388210.0,55.8,56.1,55.6,55.9,0.1,1693
102/03/12,7442935,415510001.0,55.9,56.0,55.55,55.55,-0.35,1267
102/03/13,10205851,568131569.0,55.6,55.95,55.3,55.65,0.1,1807
102/03/14,12133109,672910988.0,55.5,55.6,55.35,55.6,-0.05,1722
102/03/15,9551506,529341414.0,55.6,55.7,55.2,55.2,-0.4,1540
102/03/18,13219182,721312160.0,55.0,55.0,54.3,54.5,-0.7,4099
102/03/19,3373726,184302099.0,54.7,54.75,54.5,54.6,0.1,1324
102/03/20,8821393,479367586.0,54.35,54.55,54.15,54.25,-0.35,2180
102/03/21,4929633,267993890.0,54.4,54.45,54.25,54.3,0.05,1351
102/03/22,8202388,445102188.0,54.2,54.35,54.15,54.15,-0.15,1604
102/03/25,2648667,144567062.0,54.75,54.75,54.45,54.55,0.4,988
102/03/26,1956026,106683407.0,54.55,54.6,54.45,54.55,0.0,1101
102/03/27,4540031,248241182.0,54.6,54.85,54.45,54.7,0.15,1056
102/03/28,3315710,180675642.0,54.7,54.75,54.4,54.55,-0.15,1013
102/03/29,5875788,322903337.0,54.85,55.15,54.7,55.1,0.55,1463
